Date,BTC_Price,BTC_Open,BTC_High,BTC_Low,BTC_Vol.,Change %,DowJones_Price,Nasdaq_Price,S&P_Price,Gold_Price,BrentOil_Price,Weighted_Average_Sentiment,Most_Influential_Sentiment,Majority_Sentiment
2021-04-05,"59,145.0","58,240.0","59,145.0","57,034.0",5.59K,1.55%,"33,527.19","13,705.59","4,077.90",1728.8,,-0.01072764727804396,Positive,Negative
2021-04-06,"57,991.0","59,145.0","59,200.0","57,603.0",5.62K,-1.95%,"33,430.24","13,698.38","4,073.90",1739.8,61.47,0.1206200809189768,Positive,Positive
2021-04-07,"55,960.0","57,991.0","58,490.0","55,960.0",8.85K,-3.50%,"33,446.26","13,688.84","4,079.90",1741.6,61.86,-0.02258603336910407,Positive,Negative
2021-04-08,"58,110.0","55,960.0","58,110.0","55,960.0",4.48K,3.84%,"33,503.57","13,829.31","4,097.20",1758.2,62.09,0.01872170606145152,Positive,Negative
2021-04-09,"58,114.0","58,110.0","58,683.0","57,849.0",3.75K,0.01%,"33,800.60","13,900.19","4,128.80",1743.8,61.89,-0.1544555621711831,Positive,Negative
2021-04-10,"59,823.8","58,114.0","60,984.0","58,114.0",9.79K,2.94%,,,,,,-0.06082370146816852,Negative,Negative
2021-04-11,"60,034.8","59,823.8","60,486.0","59,411.0",4.65K,0.35%,,,,,,0.01228564628895293,Positive,Positive
2021-04-12,"59,900.0","60,034.8","60,701.0","59,747.0",5.50K,-0.22%,"33,745.40","13,850.00","4,128.00",1732.7,62.38,-0.0318238598604997,Positive,Negative
2021-04-13,"63,518.0","59,900.0","63,518.0","59,900.0",11.26K,6.04%,"33,677.27","13,996.10","4,141.60",1747.6,62.83,0.1159534828020976,Positive,Positive
2021-04-14,"62,942.7","63,518.0","64,374.0","62,065.0",10.93K,-0.91%,"33,730.89","13,857.84","4,124.70",1736.3,66.11,0.0425503807408469,Positive,Positive
2021-04-15,"63,196.0","62,907.0","63,475.0","62,348.0",6.61K,0.40%,"34,035.99","14,038.76","4,170.40",1766.8,66.13,0.04250761782223324,Positive,Positive
2021-04-16,"61,325.0","63,196.0","63,453.0","60,286.0",11.54K,-2.96%,"34,200.67","14,052.34","4,185.50",1779.0,65.98,-0.1360685483023927,Negative,Negative
2021-04-17,"59,970.0","61,325.0","62,367.7","59,970.0",7.02K,-2.21%,,,,,,-0.2492114364587028,Negative,Negative
2021-04-18,"56,163.0","59,970.0","60,223.0","54,416.8",26.33K,-6.35%,,,,,,-0.1119007116709,Positive,Negative
2021-04-19,"55,639.0","56,173.0","57,359.0","54,912.8",8.57K,-0.93%,"34,077.63","13,914.77","4,163.30",1770.6,66.54,-0.07317145644350255,Positive,Negative
2021-04-20,"56,476.0","55,639.0","56,950.0","54,398.0",8.39K,1.50%,"33,821.30","13,786.27","4,134.90",1778.4,65.34,0.01475032719603756,Negative,Positive
2021-04-21,"53,822.0","56,476.0","56,476.0","53,822.0",7.10K,-4.70%,"34,137.31","13,950.22","4,173.40",1793.1,64.02,0.08657922899281537,Negative,Positive
2021-04-22,"51,781.3","53,822.0","55,067.0","51,781.3",12.69K,-3.79%,"33,815.90","13,818.41","4,135.00",1782.0,65.07,-0.1234661032233322,Negative,Negative
2021-04-23,"51,139.0","51,781.3","51,781.3","48,719.6",17.25K,-1.24%,"34,043.49","14,016.81","4,180.20",1779.9,65.75,-0.0578196793794632,Negative,Negative
2021-04-24,"50,167.0","51,139.0","51,139.0","49,572.0",5.98K,-1.90%,,,,,,-0.02788156816145269,Negative,Positive
2021-04-25,"49,116.3","50,167.0","50,539.0","48,409.8",9.60K,-2.09%,,,,,,0.08498563054131299,Positive,Positive
2021-04-26,"54,103.0","49,129.0","54,214.0","49,129.0",11.01K,10.15%,"33,981.57","14,138.78","4,187.60",1780.1,65.5,0.1253008104082364,Positive,Positive
2021-04-27,"55,044.0","54,103.0","55,215.0","53,660.0",7.24K,1.74%,"33,984.93","14,090.22","4,186.70",1778.8,66.25,-0.0008197719497340066,Positive,Negative
2021-04-28,"54,860.0","55,044.0","55,575.0","54,090.0",5.76K,-0.33%,"33,820.38","14,051.03","4,183.20",1773.9,67.08,0.03172780211482729,Positive,Positive
2021-04-29,"53,566.0","54,860.0","54,860.0","52,631.0",7.08K,-2.36%,"34,060.36","14,082.55","4,211.50",1774.2,68.26,0.04663801778640066,Negative,Positive
2021-04-30,"57,637.0","53,566.0","57,637.0","53,339.0",7.86K,7.60%,"33,874.85","13,962.68","4,181.20",1773.6,67.73,-0.06246386434544216,Negative,Negative
2021-05-01,"57,774.0","57,634.7","58,265.0","57,259.0",4.32K,0.24%,,,,,,-0.09965745471417904,Negative,Negative
2021-05-02,"56,605.0","57,774.0","57,774.0","56,385.0",4.20K,-2.02%,,,,,,-0.1045303292745768,Positive,Negative
2021-05-03,"57,147.0","56,605.0","58,686.0","56,605.0",7.63K,0.96%,"34,113.23","13,895.12","4,192.70",1791.8,,0.06949107774666377,Positive,Positive
2021-05-04,"53,264.0","57,147.0","57,147.0","53,264.0",10.03K,-6.79%,"34,133.03","13,633.50","4,164.70",1776.0,68.91,0.008164510130882263,Positive,Positive
2021-05-05,"57,477.0","52,960.0","57,477.0","52,960.0",7.66K,7.91%,"34,230.34","13,582.42","4,167.60",1784.3,69.71,0.03491112283047508,Positive,Positive
2021-05-06,"56,451.0","57,487.0","57,843.0","55,897.0",10.44K,-1.79%,"34,548.53","13,632.84","4,201.60",1815.7,68.62,-0.05023185600494516,Positive,Negative
2021-05-07,"57,349.0","56,451.0","58,101.0","55,606.0",6.93K,1.59%,"34,777.76","13,752.24","4,232.60",1839.2,68.73,0.0186954000416924,Positive,Positive
2021-05-08,"58,894.0","57,349.0","59,327.0","57,317.0",7.61K,2.69%,,,,,,-0.03164422512054443,Negative,Positive
2021-05-09,"58,276.0","58,894.0","58,956.5","56,977.0",8.48K,-1.05%,,,,,,-0.03205191796901179,Positive,Negative
2021-05-10,"55,851.0","58,276.0","59,454.3","55,448.0",13.49K,-4.16%,"34,742.82","13,401.86","4,188.40",1837.6,68.61,0.05145919834499928,Positive,Positive
2021-05-11,"56,715.0","55,851.0","56,724.0","54,789.0",7.69K,1.55%,"34,269.16","13,389.43","4,152.10",1836.1,68.83,-0.03186850780147617,Negative,Negative
2021-05-12,"49,725.0","56,715.0","57,688.0","49,725.0",14.96K,-12.32%,"33,587.66","13,031.68","4,063.00",1822.8,69.62,-0.06780884521348136,Positive,Negative
2021-05-13,"49,747.0","49,725.0","51,154.0","48,120.6",21.16K,0.04%,"34,021.45","13,124.99","4,112.50",1824.0,67.36,-0.1608526275708125,Negative,Negative
2021-05-14,"49,917.0","49,747.0","51,168.0","49,289.0",6.05K,0.34%,"34,382.13","13,429.98","4,173.90",1843.9,69.24,0.09333670296167072,Negative,Positive
2021-05-15,"46,784.9","49,917.0","50,526.2","46,784.9",9.49K,-6.27%,,,,,,0.02529844579597314,Positive,Positive
2021-05-16,"46,582.9","46,784.9","49,460.0","45,340.0",19.06K,-0.43%,,,,,,-0.03237586778899034,Positive,Positive
2021-05-17,"43,544.0","46,569.0","46,569.0","42,304.0",37.72K,-6.52%,"34,327.79","13,379.05","4,163.30",1867.6,69.62,-0.03940523375164379,Positive,Negative
2021-05-18,"42,935.0","43,544.0","45,474.0","42,611.8",10.72K,-1.40%,"34,060.66","13,303.64","4,127.80",1868.0,69.01,-0.04951392547650771,Negative,Negative
2021-05-19,"36,755.0","42,935.0","42,935.0","35,303.4",67.82K,-14.39%,"33,896.04","13,299.74","4,115.70",1881.5,66.88,-0.3013502672070362,Negative,Negative
2021-05-20,"40,578.0","36,755.0","41,827.0","35,198.4",25.60K,10.40%,"34,084.15","13,535.74","4,159.10",1881.9,65.18,-0.0349580469456586,Negative,Negative
2021-05-21,"37,415.0","40,550.1","41,500.0","35,188.0",23.31K,-7.79%,"34,207.84","13,470.99","4,155.90",1882.5,66.72,-0.04741360048453013,Negative,Negative
2021-05-22,"37,585.0","37,415.0","38,662.0","36,150.0",13.56K,0.45%,,,,,,-0.210898756980896,Negative,Negative
2021-05-23,"34,730.3","37,585.0","38,186.0","32,623.0",25.99K,-7.60%,,,,,,-0.2343077546841389,Negative,Negative
2021-05-24,"38,772.9","34,730.3","39,201.0","34,730.3",15.13K,11.64%,"34,393.98","13,661.17","4,197.10",1884.5,68.59,-0.08226956240832806,Positive,Negative
2021-05-25,"38,363.0","38,772.9","39,761.0","36,760.5",7.77K,-1.06%,"34,312.46","13,657.17","4,188.10",1898.0,68.8,0.07620643904166562,Positive,Positive
2021-05-26,"39,301.0","38,363.0","40,497.8","38,020.2",8.61K,2.45%,"34,323.05","13,738.00","4,196.00",1903.8,68.93,0.06366407630198143,Positive,Positive
2021-05-27,"38,435.0","39,301.0","40,120.0","37,381.0",5.55K,-2.20%,"34,464.64","13,736.28","4,200.90",1898.5,69.43,-0.07681810594088323,Positive,Negative
2021-05-28,"35,667.0","38,484.7","38,484.7","35,028.0",10.22K,-7.20%,"34,529.45","13,748.74","4,204.10",1906.9,69.36,-0.1605650318993462,Negative,Negative
2021-05-29,"34,570.0","35,667.0","36,910.5","33,681.0",7.76K,-3.08%,,,,,,-0.09940044152048919,Negative,Negative
2021-05-30,"35,615.0","34,570.0","36,138.0","33,680.0",6.02K,3.02%,,,,,,-0.08102388400584459,Positive,Negative
2021-05-31,"37,305.0","35,615.0","37,305.0","34,527.0",5.98K,4.75%,,,,1913.2,,-0.1017676792920582,Positive,Negative
2021-06-01,"36,672.6","37,305.0","37,624.8","35,928.0",5.29K,-1.70%,"34,575.31","13,736.48","4,202.00",1905.0,70.03,-0.02010846656301747,Positive,Negative
2021-06-02,"37,590.0","36,672.6","38,053.0","36,192.3",3.97K,2.50%,"34,600.38","13,756.33","4,208.10",1909.9,70.6,0.03413868455156203,Positive,Positive
2021-06-03,"39,209.0","37,590.0","39,209.0","37,371.0",5.75K,4.31%,"34,577.04","13,614.51","4,192.90",1873.3,70.71,-0.06182089231230996,Positive,Negative
2021-06-04,"36,854.0","39,209.0","39,209.0","36,532.0",5.93K,-6.01%,"34,756.39","13,814.49","4,229.90",1893.8,71.3,-0.0477282882344966,Negative,Negative
2021-06-05,"35,543.0","36,844.0","37,690.3","35,296.0",6.59K,-3.56%,,,,,,-0.02817103578600772,Negative,Positive
2021-06-06,"35,782.0","35,543.0","36,238.0","35,496.0",6.51K,0.67%,,,,,,-0.02636941624622719,Positive,Positive
2021-06-07,"33,596.0","35,782.0","36,613.3","33,596.0",9.97K,-6.11%,"34,630.24","13,881.72","4,226.50",1898.8,70.89,-0.1353307078282038,Positive,Negative
2021-06-08,"33,415.0","33,596.0","33,744.8","31,547.6",12.92K,-0.54%,"34,599.82","13,924.91","4,227.30",1894.4,71.39,-0.10047276293238,Positive,Negative
2021-06-09,"37,347.0","33,415.0","37,490.0","32,673.0",26.97K,11.77%,"34,447.14","13,911.75","4,219.60",1895.5,71.31,-0.04760029931601725,Negative,Negative
2021-06-10,"36,649.2","37,347.0","37,933.0","36,559.0",9.57K,-1.87%,"34,466.24","14,020.33","4,239.20",1896.4,71.65,-0.1371504150587937,Negative,Negative
2021-06-11,"37,338.0","36,649.2","37,427.0","36,342.0",6.42K,1.88%,"34,479.60","14,069.42","4,247.40",1885.5,72.05,-0.02782251352959491,Negative,Positive
2021-06-12,"35,531.0","37,338.0","37,338.0","35,185.0",7.38K,-4.84%,,,,,,-0.04902751743793488,Negative,Negative
2021-06-13,"39,004.0","35,531.0","39,021.1","34,984.0",8.99K,9.77%,,,,,,-0.04070603980549744,Positive,Negative
2021-06-14,"40,500.0","39,004.0","40,732.0","38,812.0",9.73K,3.84%,"34,393.75","14,174.14","4,255.10",1865.9,72.27,0.008310524385366867,Positive,Negative
2021-06-15,"40,139.0","40,509.0","40,708.8","39,726.0",7.78K,-0.89%,"34,299.33","14,072.86","4,246.60",1856.4,73.38,-0.05735365743354216,Positive,Negative
2021-06-16,"38,332.0","40,139.0","40,394.0","38,332.0",6.79K,-4.50%,"34,033.67","14,039.68","4,223.70",1861.4,73.88,-0.03301453773389783,Positive,Negative
2021-06-17,"38,061.0","38,332.0","39,324.0","37,733.7",3.54K,-0.71%,"33,823.45","14,161.35","4,221.90",1774.8,72.92,-0.1108721596629996,Negative,Negative
2021-06-18,"35,802.0","38,061.0","38,061.0","35,490.0",11.42K,-5.94%,"33,290.08","14,030.38","4,166.40",1770.9,73.1,-0.003116113895719702,Negative,Positive
2021-06-19,"35,585.8","35,802.0","36,236.0","35,460.0",11.57K,-0.60%,,,,,,-0.008583408026468186,Negative,Positive
2021-06-20,"35,631.0","35,585.8","35,966.0","33,725.0",16.93K,0.13%,,,,,,0.02499297190280188,Positive,Positive
2021-06-21,"31,761.0","35,631.0","35,631.0","31,475.0",23.45K,-10.86%,"33,876.97","14,141.48","4,224.80",1782.9,74.49,-0.1995749128037605,Positive,Negative
2021-06-22,"32,553.0","31,761.0","33,300.0","29,927.0",26.87K,2.49%,"33,945.58","14,253.27","4,246.40",1777.4,74.92,-0.127326523915666,Negative,Negative
2021-06-23,"33,703.0","32,553.0","34,196.0","32,553.0",9.14K,3.53%,"33,874.24","14,271.73","4,241.80",1783.4,75.22,-0.1366588594821783,Negative,Negative
2021-06-24,"34,656.6","33,703.0","35,137.2","32,530.0",4.86K,2.83%,"34,196.82","14,369.71","4,266.50",1776.7,75.95,0.01157068571106332,Negative,Positive
2021-06-25,"31,584.0","34,656.6","34,915.0","31,584.0",37.67K,-8.87%,"34,433.84","14,360.39","4,280.70",1777.0,76.45,-0.1529050419727961,Negative,Negative
2021-06-26,"32,359.0","31,584.7","32,359.0","30,331.0",20.53K,2.45%,,,,,,-0.05096659898757935,Positive,Negative
2021-06-27,"34,717.0","32,359.0","34,717.0","32,359.0",28.71K,7.29%,,,,,,-0.08075636980079469,Positive,Negative
2021-06-28,"34,484.0","34,717.0","35,168.0","34,152.0",6.18K,-0.67%,"34,283.27","14,500.51","4,290.60",1780.7,74.78,-0.001441305333917791,Positive,Positive
2021-06-29,"35,895.9","34,484.0","36,411.0","34,316.7",5.51K,4.09%,"34,292.29","14,528.33","4,291.80",1763.6,75.38,0.007120489184536151,Negative,Positive
2021-06-30,"35,043.5","35,895.9","35,981.0","34,754.0",3.45K,-2.37%,"34,502.51","14,503.95","4,297.50",1771.6,76.94,0.02744042635827825,Negative,Positive
2021-07-01,"33,554.4","35,043.5","35,043.5","32,821.0",5.82K,-4.25%,"34,633.53","14,522.38","4,319.90",1776.8,76.69,-0.01678587188796392,Negative,Positive
2021-07-02,"33,816.0","33,554.4","33,924.0","32,727.0",5.15K,0.78%,"34,786.35","14,639.33","4,352.30",1785.2,77.51,-0.1712589644287762,Negative,Negative
2021-07-03,"34,758.0","33,816.0","34,762.0","33,561.6",2.89K,2.79%,,,,,,-0.0806011652074209,Negative,Negative
2021-07-04,"35,289.0","35,494.0","35,782.0","35,289.0",2.93K,1.53%,,,,,,-0.008995385397048224,Positive,Negative
2021-07-05,"33,668.0","35,289.0","35,289.0","33,479.2",7.72K,-4.59%,,,,1800.8,78.34,-0.04666113676661152,Positive,Negative
2021-07-06,"34,140.0","33,668.0","34,858.8","33,668.0",8.81K,1.40%,"34,577.37","14,663.64","4,343.50",1794.2,75.81,-0.08831124320145577,Positive,Negative
2021-07-07,"33,886.0","34,256.0","35,076.0","33,826.0",3.51K,-0.74%,"34,681.79","14,665.06","4,358.10",1802.1,74.31,-0.02914648040615279,Negative,Positive
2021-07-08,"32,873.9","33,886.0","33,939.0","32,063.0",14.29K,-2.99%,"34,421.93","14,559.78","4,320.80",1800.2,75.07,-0.130866003257257,Negative,Negative
2021-07-09,"33,769.0","32,873.9","34,044.0","32,574.0",6.66K,2.72%,"34,870.16","14,701.92","4,369.60",1816.7,77.14,-0.002114528295945148,Negative,Positive
2021-07-10,"33,506.0","33,769.0","34,221.0","33,024.0",6.46K,-0.78%,,,,,,-0.07329873647540808,Positive,Negative
2021-07-11,"34,239.0","33,506.0","34,584.0","33,317.0",2.15K,2.19%,,,,,,-0.03529597073793411,Positive,Negative
2021-07-12,"33,090.0","34,239.0","34,624.0","32,616.0",8.41K,-3.36%,"34,996.18","14,733.24","4,384.60",1805.9,76.77,0.1379740863549905,Positive,Positive
2021-07-13,"32,727.0","33,090.0","33,333.0","32,210.0",4.02K,-1.10%,"34,888.79","14,677.65","4,369.20",1809.9,77.5,-0.01937258137123925,Positive,Positive
2021-07-14,"32,822.6","32,727.0","33,117.0","31,596.0",5.19K,0.29%,"34,933.23","14,644.95","4,374.30",1825.0,75.74,-0.003572005841691615,Positive,Negative
2021-07-15,"31,857.0","32,822.6","33,194.0","31,170.0",6.96K,-2.94%,"34,987.02","14,543.13","4,360.00",1829.0,74.53,-0.1580570372296315,Negative,Negative
2021-07-16,"31,429.0","31,875.0","32,266.0","31,055.0",5.38K,-1.34%,"34,687.85","14,427.24","4,327.20",1815.0,74.46,-0.0394884642958641,Negative,Positive
2021-07-17,"31,559.0","31,427.0","31,975.0","31,224.0",13.71K,0.41%,,,,,,-0.05988943644545295,Positive,Negative
2021-07-18,"31,824.0","31,559.0","32,427.0","31,211.8",12.41K,0.84%,,,,,,0.006295645306276721,Positive,Positive
2021-07-19,"30,847.0","31,824.0","31,924.0","30,514.0",12.80K,-3.07%,"33,962.04","14,274.98","4,258.50",1809.2,69.33,0.002259704470634461,Positive,Positive
2021-07-20,"29,806.1","30,847.0","31,075.0","29,341.0",8.88K,-3.37%,"34,511.99","14,498.88","4,323.10",1811.4,70.03,0.03031303556192489,Negative,Positive
2021-07-21,"32,141.0","29,806.1","32,804.0","29,545.0",8.25K,7.83%,"34,798.00","14,631.95","4,358.70",1803.4,72.54,-0.002628594636917114,Negative,Positive
2021-07-22,"32,320.0","32,141.0","32,609.7","31,747.0",5.23K,0.56%,"34,823.35","14,684.60","4,367.50",1805.4,74.25,0.03325138155554162,Negative,Positive
2021-07-23,"33,597.1","32,320.0","33,625.3","32,020.0",3.97K,3.95%,"35,061.55","14,836.99","4,411.80",1810.9,74.86,-0.01348766088485718,Positive,Negative
2021-07-24,"33,845.0","33,597.1","34,043.0","33,422.0",3.34K,0.74%,,,,,,-0.1183451983061704,Positive,Negative
2021-07-25,"35,407.0","34,620.0","35,430.0","33,906.0",2.78K,4.62%,,,,,,0.00177680023691871,Positive,Positive
2021-07-26,"37,296.0","35,422.0","40,515.6","35,276.0",16.31K,5.34%,"35,144.31","14,840.71","4,422.30",1799.2,74.79,0.02044470454084462,Positive,Positive
2021-07-27,"39,563.0","37,296.0","39,563.0","36,436.0",6.04K,6.08%,"35,058.52","14,660.58","4,401.50",1799.8,74.87,-0.01236764019104972,Positive,Negative
2021-07-28,"40,004.0","39,563.0","40,899.0","38,822.0",7.98K,1.11%,"34,930.93","14,762.58","4,400.60",1804.6,75.09,-0.004797440767288208,Negative,Positive
2021-07-29,"40,041.0","40,004.0","40,623.0","39,282.0",4.07K,0.09%,"35,084.53","14,778.26","4,419.10",1835.8,76.3,-0.0769958533346653,Negative,Negative
2021-07-30,"42,169.0","40,034.4","42,244.0","38,373.0",7.77K,5.31%,"34,935.47","14,672.68","4,395.30",1820.8,77.72,0.09739309748013815,Negative,Positive
2021-07-31,"41,409.0","42,169.0","42,317.0","41,051.0",5.07K,-1.80%,,,,,,-0.01201024204492569,Negative,Positive
2021-08-01,"39,922.0","41,409.0","42,532.0","39,596.0",9.11K,-3.59%,,,,,,0.09101391515948555,Positive,Positive
2021-08-02,"39,156.0","39,922.0","40,441.0","38,716.0",4.62K,-1.92%,"34,838.16","14,681.07","4,387.20",1822.2,73.91,-0.01210627615451813,Positive,Negative
2021-08-03,"38,207.0","39,156.0","39,774.0","37,700.0",5.08K,-2.42%,"35,116.40","14,761.30","4,423.10",1814.1,73.24,0.05426142830401659,Negative,Positive
2021-08-04,"39,754.0","38,219.0","39,965.0","37,564.0",3.67K,4.05%,"34,792.67","14,780.53","4,402.70",1814.5,70.99,0.07596662792108827,Positive,Positive
2021-08-05,"40,887.0","39,741.0","41,352.0","37,361.0",6.43K,2.85%,"35,064.25","14,895.12","4,429.10",1808.9,72.14,0.06165286043175944,Negative,Positive
2021-08-06,"42,830.0","40,887.0","43,294.0","39,933.0",6.46K,4.75%,"35,208.51","14,835.76","4,436.50",1767.2,71.02,0.1577410697937012,Positive,Positive
2021-08-07,"44,589.0","42,830.0","44,689.2","42,464.0",9.32K,4.11%,,,,,,-0.04066200388802423,Negative,Negative
2021-08-08,"43,770.0","44,589.0","45,249.0","43,300.0",8.16K,-1.84%,,,,,,0.02078576736590441,Positive,Positive
2021-08-09,"46,293.0","43,770.0","46,432.2","42,792.0",10.72K,5.76%,"35,101.85","14,860.18","4,432.40",1726.5,69.65,-0.01418378515677019,Positive,Positive
2021-08-10,"45,612.0","46,291.0","46,674.0","44,644.0",6.37K,-1.47%,"35,264.67","14,788.09","4,436.80",1731.7,71.14,-0.05962264118716121,Negative,Negative
2021-08-11,"45,546.0","45,612.0","46,725.0","45,358.0",4.32K,-0.14%,"35,484.97","14,765.14","4,447.70",1753.3,71.99,0.01560222280436549,Positive,Positive
2021-08-12,"44,423.0","45,546.0","46,185.0","43,789.0",5.64K,-2.47%,"35,499.85","14,816.26","4,460.80",1751.8,71.79,-0.07608827124250696,Negative,Negative
2021-08-13,"47,842.0","44,423.0","47,866.0","44,276.0",7.39K,7.70%,"35,515.38","14,822.90","4,468.00",1776.0,70.9,-0.06563589636419641,Positive,Negative
2021-08-14,"47,084.0","47,842.0","48,120.0","46,036.0",4.35K,-1.58%,,,,,,-0.1934059658583174,Negative,Negative
2021-08-15,"47,031.0","47,084.0","47,355.0","45,556.0",3.83K,-0.11%,,,,,,-0.04285904765129089,Positive,Negative
2021-08-16,"45,940.0","47,031.0","48,059.0","45,689.0",6.06K,-2.32%,"35,625.40","14,793.76","4,479.70",1789.8,70.07,-0.06145094893872738,Positive,Negative
2021-08-17,"44,698.0","45,940.0","47,157.0","44,467.0",6.93K,-2.70%,"35,343.28","14,656.18","4,448.10",1787.8,69.4,0.04742066478225547,Positive,Positive
2021-08-18,"44,744.0","44,698.0","46,007.8","44,290.0",5.82K,0.10%,"34,960.69","14,525.91","4,400.30",1784.4,68.61,-0.04392641144139426,Negative,Negative
2021-08-19,"46,765.0","44,744.0","47,060.0","43,992.0",5.97K,4.52%,"34,894.12","14,541.79","4,405.80",1783.1,66.8,-0.03124668559090036,Positive,Positive
2021-08-20,"49,332.0","46,765.0","49,362.0","46,660.0",6.04K,5.49%,"35,120.08","14,714.66","4,441.70",1788.0,65.51,-0.01890820473955389,Positive,Positive
2021-08-21,"48,868.0","49,332.0","49,784.0","48,290.0",3.92K,-0.94%,,,,,,-0.0155892340760482,Negative,Positive
2021-08-22,"49,264.0","48,868.0","49,487.0","48,121.0",2.75K,0.81%,,,,,,-0.06466239069898923,Positive,Negative
2021-08-23,"49,539.0","49,264.0","50,506.3","49,055.0",5.42K,0.56%,"35,335.71","14,942.65","4,479.50",1806.3,69.07,-0.06980521778265635,Positive,Negative
2021-08-24,"47,714.0","49,539.0","49,857.0","47,604.0",4.77K,-3.68%,"35,366.26","15,019.80","4,486.20",1808.5,71.21,-0.02550567660415382,Negative,Negative
2021-08-25,"48,989.0","47,714.0","49,244.0","47,158.0",4.12K,2.67%,"35,405.50","15,041.86","4,496.20",1791.0,72.12,0.01322200914492478,Positive,Positive
2021-08-26,"46,832.0","48,989.0","49,385.0","46,370.7",6.48K,-4.40%,"35,213.12","14,945.81","4,470.00",1795.2,70.42,-0.02282373761308604,Negative,Negative
2021-08-27,"49,076.1","46,832.0","49,159.0","46,364.9",5.80K,4.79%,"35,455.80","15,129.50","4,509.40",1816.6,72.26,0.1540756486966962,Positive,Positive
2021-08-28,"48,914.0","49,076.1","49,310.0","48,400.0",2.30K,-0.33%,,,,,,0.1092323322848576,Negative,Positive
2021-08-29,"48,800.0","48,914.0","49,650.0","47,844.0",4.05K,-0.23%,,,,,,0.06567949340457008,Positive,Positive
2021-08-30,"47,008.0","48,800.0","48,915.7","46,904.0",4.12K,-3.67%,"35,399.84","15,265.89","4,528.80",1809.0,,0.1330985440207379,Positive,Positive
2021-08-31,"47,157.0","47,008.0","48,241.0","46,725.0",4.30K,0.32%,"35,360.73","15,259.24","4,522.70",1818.1,73.45,0.1354557233796993,Positive,Positive
2021-09-01,"48,844.0","47,157.0","49,102.0","46,600.0",5.71K,3.58%,"35,312.53","15,309.38","4,524.10",1816.0,71.99,-0.003154178938040366,Negative,Positive
2021-09-02,"49,291.0","48,844.0","50,365.0","48,633.0",4.95K,0.92%,"35,443.82","15,331.18","4,536.90",1811.5,73.56,-0.004312843646643296,Negative,Positive
2021-09-03,"50,000.0","49,291.0","51,032.0","48,362.0",7.33K,1.44%,"35,369.09","15,363.52","4,535.40",1837.4,73.07,-0.0133811595539252,Positive,Negative
2021-09-04,"49,899.0","50,000.0","50,529.0","49,418.0",2.37K,-0.20%,,,,,,-0.1756531985645944,Negative,Negative
2021-09-05,"51,762.0","49,899.0","51,900.0","49,500.0",5.54K,3.73%,,,,,,-0.06637801764146337,Positive,Negative
2021-09-06,"52,676.0","51,762.0","52,709.0","51,062.0",4.84K,1.77%,,,,1823.4,72.43,0.07079075729208333,Positive,Positive
2021-09-07,"46,778.0","52,676.0","52,888.0","43,347.0",16.70K,-11.20%,"35,100.00","15,374.33","4,520.00",1798.5,71.52,-0.1125777373711268,Negative,Negative
2021-09-08,"46,088.0","46,778.0","47,342.4","44,509.9",7.55K,-1.48%,"35,031.07","15,286.64","4,514.10",1793.5,72.36,-0.1652537605000867,Negative,Negative
2021-09-09,"46,389.0","46,088.0","47,397.0","45,591.0",3.85K,0.65%,"34,879.38","15,248.25","4,493.30",1800.0,71.32,-0.02882249653339386,Positive,Positive
2021-09-10,"44,852.0","46,389.0","47,036.0","44,265.1",5.18K,-3.31%,"34,607.72","15,115.49","4,458.60",1795.9,72.44,-0.02718354240059852,Negative,Positive
2021-09-11,"45,169.0","44,852.0","45,990.0","44,750.0",2.54K,0.71%,,,,,,-0.04396426975727082,Negative,Negative
2021-09-12,"46,069.0","45,169.0","46,391.0","44,780.1",3.39K,1.99%,,,,,,0.02438732025758275,Positive,Positive
2021-09-13,"44,960.0","46,069.0","46,823.0","43,514.0",8.77K,-2.41%,"34,869.63","15,105.58","4,468.70",1794.4,72.97,-0.04468840477513332,Positive,Negative
2021-09-14,"47,078.0","44,960.0","47,235.0","44,726.0",3.52K,4.71%,"34,577.57","15,037.76","4,443.10",1807.1,73.05,-0.03325408647457759,Positive,Negative
2021-09-15,"48,136.0","47,078.0","48,440.0","46,738.0",3.98K,2.25%,"34,814.39","15,161.53","4,480.70",1794.8,74.84,0.1034537717126883,Negative,Positive
2021-09-16,"47,786.0","48,136.0","48,518.0","47,080.0",3.61K,-0.73%,"34,751.32","15,181.92","4,473.80",1756.7,75.14,0.01816042666049564,Positive,Positive
2021-09-17,"47,292.0","47,786.0","48,183.0","46,782.0",2.49K,-1.03%,"34,584.88","15,043.97","4,433.00",1754.9,74.64,-0.09346214032942249,Negative,Negative
2021-09-18,"48,309.0","47,296.0","48,794.0","47,070.0",2.05K,2.15%,,,,,,-0.2045369110046289,Negative,Negative
2021-09-19,"47,239.0","48,309.0","48,370.0","46,837.0",2.28K,-2.21%,,,,,,0.00258240955216544,Positive,Negative
2021-09-20,"43,002.0","47,239.0","47,323.0","42,577.0",12.63K,-8.97%,"33,970.47","14,713.90","4,357.70",1767.5,73.59,0.05785867233167995,Positive,Positive
2021-09-21,"40,664.0","43,002.0","43,622.3","39,678.0",14.96K,-5.44%,"33,919.84","14,746.40","4,354.20",1778.2,73.65,-0.1069357550569943,Positive,Negative
