Date,BTC_Price,BTC_Open,BTC_High,BTC_Low,BTC_Vol.,Change %,DowJones_Price,Nasdaq_Price,S&P_Price,Gold_Price,BrentOil_Price,Weighted_Average_Sentiment,Most_Influential_Sentiment,Majority_Sentiment
2021-02-22,54078.0,57376.0,57376.0,48383.0,27310.0,-0.0575,31521.69,13533.05,3876.5,1808.4,64.73,-0.1811386028588828,Positive,Negative
2021-02-23,48888.0,54078.0,54078.0,45343.5,32590.000000000004,-0.096,31537.35,13465.2,3881.4,1805.9,65.16,-0.2437718274918469,Negative,Negative
2021-02-24,49715.0,48888.0,51043.0,47179.0,12000.0,0.0169,31961.86,13597.97,3925.4,1797.9,66.85,-0.01453327791144451,Negative,Positive
2021-02-25,47144.0,49715.0,51511.0,47144.0,9550.0,-0.051699999999999996,31402.01,13119.43,3829.3,1775.4,66.69,0.01262902978219484,Negative,Positive
2021-02-26,46319.0,47144.0,48250.0,45320.0,22330.0,-0.0175,30932.37,13192.35,3811.2,1738.5,65.86,-0.007064361287199933,Positive,Positive
2021-02-27,46217.0,46319.0,47766.9,46217.0,7600.0,-0.0022,30932.37,13192.35,3811.2,1738.5,65.86,-0.001488939231755782,Negative,Positive
2021-02-28,45300.0,46217.0,46360.5,43380.0,13540.0,-0.019799999999999998,30932.37,13192.35,3811.2,1738.5,65.86,-0.0107374694943428,Positive,Negative
2021-03-01,49572.0,45300.0,49572.0,45300.0,9420.0,0.0943,31535.51,13588.83,3901.8,1728.2,64.56,0.04831656223198153,Positive,Positive
2021-03-02,48526.0,49572.0,49572.0,47453.6,8370.0,-0.021099999999999997,31391.52,13358.79,3870.3,1733.6,63.17,-0.006997484924658289,Positive,Positive
2021-03-03,50425.0,48526.0,52018.0,48526.0,8600.0,0.0391,31270.09,12997.75,3819.7,1715.8,64.7,0.002096205949783325,Negative,Positive
2021-03-04,48368.0,50425.0,51556.0,48059.0,9560.0,-0.0408,30924.14,12723.47,3768.5,1700.7,67.32,0.0559702839415807,Positive,Positive
2021-03-05,48811.0,48368.0,49277.0,46662.0,9420.0,0.0092,31496.3,12920.15,3841.9,1698.5,69.95,-0.0619978069566017,Positive,Negative
2021-03-06,48895.0,48811.0,49043.1,47515.4,4210.0,0.0017000000000000001,31496.3,12920.15,3841.9,1698.5,69.95,-0.05227549438891203,Positive,Negative
2021-03-07,51031.2,48895.0,51031.2,48895.0,5370.0,0.0437,31496.3,12920.15,3841.9,1698.5,69.95,-0.1356233445017837,Positive,Negative
2021-03-08,52395.0,51031.2,52395.0,49821.0,6150.0,0.026699999999999998,31802.44,12609.16,3821.3,1678.0,68.0,0.1532199494540691,Positive,Positive
2021-03-09,54949.4,52395.0,54949.4,52395.0,8200.0,0.048799999999999996,31832.74,13073.82,3875.4,1716.9,67.03,0.1023994955149564,Negative,Positive
2021-03-10,55955.2,54950.0,57033.0,53698.7,10680.0,0.0183,32297.02,13068.83,3898.8,1721.8,67.53,0.01052571417855435,Negative,Positive
2021-03-11,57869.0,55939.0,57921.0,54834.0,8660.0,0.0342,32485.59,13398.67,3939.3,1722.6,69.34,-0.113480857345793,Negative,Negative
2021-03-12,57315.0,57869.0,57869.0,55946.0,9560.0,-0.0096,32778.64,13319.86,3943.3,1719.8,68.87,-0.1062572166031482,Negative,Negative
2021-03-13,61207.0,57315.0,61207.0,56488.0,13700.0,0.0679,32778.64,13319.86,3943.3,1719.8,68.87,0.03144347052211347,Positive,Positive
2021-03-14,59005.0,61207.0,61468.0,59005.0,6640.0,-0.036000000000000004,32778.64,13319.86,3943.3,1719.8,68.87,-0.02180065587162971,Positive,Positive
2021-03-15,55644.0,59005.0,60141.1,55644.0,14780.0,-0.057,32953.46,13459.71,3968.9,1729.2,68.78,0.01124556109590351,Positive,Positive
2021-03-16,56924.0,55644.0,56924.0,54049.0,10490.0,0.023,32825.95,13471.57,3962.7,1730.9,67.95,-0.01243072364366416,Negative,Positive
2021-03-17,58870.0,56924.0,58870.0,54576.0,11270.0,0.0342,33015.37,13525.2,3974.1,1727.1,67.73,-0.170692929119434,Negative,Negative
2021-03-18,57640.0,58870.0,59799.0,57580.0,7240.0,-0.0209,32862.3,13116.17,3915.5,1732.5,62.11,-0.07843544445139297,Negative,Negative
2021-03-19,58074.0,57640.0,58961.0,57030.0,6480.0,0.0075,32627.97,13215.24,3913.1,1745.8,64.0,-0.09538863841877428,Negative,Negative
2021-03-20,58087.0,58074.0,59421.0,58074.0,6780.0,0.0002,32627.97,13215.24,3913.1,1745.8,64.0,-0.04551120508800854,Negative,Positive
2021-03-21,57368.0,58087.0,58499.5,56200.0,8290.0,-0.0124,32627.97,13215.24,3913.1,1745.8,64.0,-0.0100653402899441,Positive,Positive
2021-03-22,54074.0,57368.0,58036.0,54074.0,8720.0,-0.0574,32731.2,13377.54,3940.6,1738.1,63.89,-0.01890294320053524,Positive,Negative
2021-03-23,54331.0,54074.0,55646.9,53541.2,6570.0,0.0048,32423.15,13227.7,3910.5,1725.1,59.96,-0.0935569457591526,Positive,Negative
2021-03-24,52347.2,54331.0,56919.0,52347.2,14080.0,-0.0365,32420.06,12961.89,3889.1,1733.2,63.7,-0.02555720587926252,Positive,Negative
2021-03-25,51363.0,52347.2,52926.0,50874.0,11590.0,-0.018799999999999997,32619.48,12977.68,3909.5,1725.1,61.21,-0.1496504548023332,Negative,Negative
2021-03-26,54992.9,51363.0,54992.9,51363.0,7710.0,0.0707,33072.88,13138.72,3974.5,1739.7,63.77,0.01810633428394794,Positive,Positive
2021-03-27,55886.0,54992.9,56249.0,54373.0,5180.0,0.016200000000000003,33072.88,13138.72,3974.5,1739.7,63.77,-0.03580443561077118,Negative,Negative
2021-03-28,55773.0,55886.0,56326.0,55089.0,4210.0,-0.002,33072.88,13138.72,3974.5,1739.7,63.77,-0.06884582553591047,Positive,Negative
2021-03-29,57672.3,55773.0,58162.0,54984.0,10120.0,0.0341,33171.37,13059.65,3971.1,1714.6,64.06,0.1183711716841007,Positive,Positive
2021-03-30,58841.0,57672.3,59349.0,57278.0,7870.0,0.0203,33066.96,13045.39,3958.6,1686.0,63.28,0.1388209041953087,Negative,Positive
2021-03-31,58796.0,58841.0,59453.0,57698.0,8119.999999999999,-0.0008,32981.55,13246.87,3972.9,1715.6,63.52,0.1477282579456057,Positive,Positive
2021-04-01,58727.4,58796.0,59172.9,58498.0,4350.0,-0.0012,33153.21,13480.11,4019.9,1728.4,63.85,0.01494811420087461,Positive,Positive
2021-04-02,58959.0,58727.4,59834.0,58727.4,6150.0,0.0039000000000000003,33153.21,13480.11,4019.9,1726.5,63.85,0.06273302137851715,Positive,Positive
2021-04-03,57023.0,58959.0,59499.0,57023.0,6630.0,-0.032799999999999996,33153.21,13480.11,4019.9,1726.5,63.85,0.07179618901328037,Positive,Positive
2021-04-04,58240.0,57023.0,58240.0,57023.0,4970.0,0.0213,33153.21,13480.11,4019.9,1726.5,63.85,0.04716092441231012,Positive,Positive
2021-04-05,59145.0,58240.0,59145.0,57034.0,5590.0,0.0155,33527.19,13705.59,4077.9,1728.8,63.85,-0.01072764727804396,Positive,Negative
2021-04-06,57991.0,59145.0,59200.0,57603.0,5620.0,-0.0195,33430.24,13698.38,4073.9,1739.8,61.47,0.1206200809189768,Positive,Positive
2021-04-07,55960.0,57991.0,58490.0,55960.0,8850.0,-0.035,33446.26,13688.84,4079.9,1741.6,61.86,-0.02258603336910407,Positive,Negative
2021-04-08,58110.0,55960.0,58110.0,55960.0,4480.0,0.0384,33503.57,13829.31,4097.2,1758.2,62.09,0.01872170606145152,Positive,Negative
2021-04-09,58114.0,58110.0,58683.0,57849.0,3750.0,0.0001,33800.6,13900.19,4128.8,1743.8,61.89,-0.1544555621711831,Positive,Negative
2021-04-10,59823.8,58114.0,60984.0,58114.0,9790.0,0.0294,33800.6,13900.19,4128.8,1743.8,61.89,-0.06082370146816852,Negative,Negative
2021-04-11,60034.8,59823.8,60486.0,59411.0,4650.0,0.0034999999999999996,33800.6,13900.19,4128.8,1743.8,61.89,0.01228564628895293,Positive,Positive
2021-04-12,59900.0,60034.8,60701.0,59747.0,5500.0,-0.0022,33745.4,13850.0,4128.0,1732.7,62.38,-0.0318238598604997,Positive,Negative
2021-04-13,63518.0,59900.0,63518.0,59900.0,11260.0,0.0604,33677.27,13996.1,4141.6,1747.6,62.83,0.1159534828020976,Positive,Positive
2021-04-14,62942.7,63518.0,64374.0,62065.0,10930.0,-0.0091,33730.89,13857.84,4124.7,1736.3,66.11,0.0425503807408469,Positive,Positive
2021-04-15,63196.0,62907.0,63475.0,62348.0,6610.0,0.004,34035.99,14038.76,4170.4,1766.8,66.13,0.04250761782223324,Positive,Positive
2021-04-16,61325.0,63196.0,63453.0,60286.0,11540.0,-0.0296,34200.67,14052.34,4185.5,1779.0,65.98,-0.1360685483023927,Negative,Negative
2021-04-17,59970.0,61325.0,62367.7,59970.0,7020.0,-0.022099999999999998,34200.67,14052.34,4185.5,1779.0,65.98,-0.2492114364587028,Negative,Negative
2021-04-18,56163.0,59970.0,60223.0,54416.8,26330.0,-0.0635,34200.67,14052.34,4185.5,1779.0,65.98,-0.1119007116709,Positive,Negative
2021-04-19,55639.0,56173.0,57359.0,54912.8,8570.0,-0.009300000000000001,34077.63,13914.77,4163.3,1770.6,66.54,-0.07317145644350255,Positive,Negative
2021-04-20,56476.0,55639.0,56950.0,54398.0,8390.0,0.015,33821.3,13786.27,4134.9,1778.4,65.34,0.01475032719603756,Negative,Positive
2021-04-21,53822.0,56476.0,56476.0,53822.0,7100.0,-0.047,34137.31,13950.22,4173.4,1793.1,64.02,0.08657922899281537,Negative,Positive
2021-04-22,51781.3,53822.0,55067.0,51781.3,12690.0,-0.0379,33815.9,13818.41,4135.0,1782.0,65.07,-0.1234661032233322,Negative,Negative
2021-04-23,51139.0,51781.3,51781.3,48719.6,17250.0,-0.0124,34043.49,14016.81,4180.2,1779.9,65.75,-0.0578196793794632,Negative,Negative
2021-04-24,50167.0,51139.0,51139.0,49572.0,5980.0,-0.019,34043.49,14016.81,4180.2,1779.9,65.75,-0.02788156816145269,Negative,Positive
2021-04-25,49116.3,50167.0,50539.0,48409.8,9600.0,-0.0209,34043.49,14016.81,4180.2,1779.9,65.75,0.08498563054131299,Positive,Positive
2021-04-26,54103.0,49129.0,54214.0,49129.0,11010.0,0.1015,33981.57,14138.78,4187.6,1780.1,65.5,0.1253008104082364,Positive,Positive
2021-04-27,55044.0,54103.0,55215.0,53660.0,7240.0,0.0174,33984.93,14090.22,4186.7,1778.8,66.25,-0.0008197719497340066,Positive,Negative
